LineStatus;Quantity;DocDate;BaseCard;CFOPCode
C;490;2019-10-31 00:00:00.000;A-4432;5949
C;372;2019-10-31 00:00:00.000;A-4432;5949
C;351;2019-10-31 00:00:00.000;A-4432;5949
O;470;2019-11-13 00:00:00.000;A-3282;5102
O;493;2019-11-13 00:00:00.000;A-3282;5102
O;387;2019-11-13 00:00:00.000;A-3208;5403
C;371;2019-10-31 00:00:00.000;A-4432;5949
C;342;2019-10-31 00:00:00.000;A-4432;5949
C;482;2019-10-31 00:00:00.000;A-4432;5949
C;107;2019-10-31 00:00:00.000;A-4432;5949
O;498;2019-10-31 00:00:00.000;A-3602;5949
O;367;2019-11-13 00:00:00.000;A-340;5102
O;374;2019-11-13 00:00:00.000;A-340;5102
O;220;2019-11-13 00:00:00.000;A-340;5102
O;326;2019-11-13 00:00:00.000;A-340;5102
O;385;2019-11-13 00:00:00.000;A-340;5102
O;238;2019-11-13 00:00:00.000;A-340;5405
O;191;2019-11-13 00:00:00.000;A-340;5102
O;307;2019-11-13 00:00:00.000;A-340;5405
O;159;2019-11-14 00:00:00.000;A-3428;6108
O;204;2019-11-14 00:00:00.000;A-4194;5405
O;310;2019-11-14 00:00:00.000;A-4194;5102
O;242;2019-11-14 00:00:00.000;A-4260;5102
O;223;2019-11-14 00:00:00.000;A-4260;5102
O;132;2019-11-14 00:00:00.000;A-4260;5102
O;121;2019-11-14 00:00:00.000;A-4260;5102
O;391;2019-11-14 00:00:00.000;A-4260;5102
O;330;2019-11-14 00:00:00.000;A-4260;5102
O;101;2019-11-14 00:00:00.000;A-4260;5101
O;301;2019-11-14 00:00:00.000;A-4260;5101
O;307;2019-11-14 00:00:00.000;A-4260;5101
O;441;2019-11-14 00:00:00.000;A-4260;5101
O;221;2019-11-14 00:00:00.000;A-4260;5101
O;146;2019-10-31 00:00:00.000;A-934;6949
C;499;2019-10-31 00:00:00.000;A-4424;5949
C;245;2019-10-31 00:00:00.000;A-4424;5949
C;499;2019-10-31 00:00:00.000;A-4424;5949
C;240;2019-10-31 00:00:00.000;A-4424;5949
C;484;2019-10-31 00:00:00.000;A-4424;5949
C;230;2019-10-31 00:00:00.000;A-4424;5949
C;162;2019-10-31 00:00:00.000;A-4424;5949
C;205;2019-10-31 00:00:00.000;A-4424;5949
O;281;2019-10-31 00:00:00.000;A-58;5949
O;489;2019-10-31 00:00:00.000;A-3592;5933
C;394;2019-10-31 00:00:00.000;A-4424;5949
C;274;2019-10-31 00:00:00.000;A-4424;5949
O;373;2019-11-14 00:00:00.000;A-2142;6108
O;138;2019-11-14 00:00:00.000;A-58;5102
O;378;2019-11-14 00:00:00.000;A-58;5102
O;216;2019-11-14 00:00:00.000;A-58;5102
O;132;2019-11-14 00:00:00.000;A-58;5102
O;182;2019-11-14 00:00:00.000;A-58;5102
O;185;2019-11-14 00:00:00.000;A-4664;5102
O;348;2019-11-18 00:00:00.000;A-4438;5910
O;274;2019-11-18 00:00:00.000;A-4438;5910
O;371;2019-11-18 00:00:00.000;A-4438;5910
O;282;2019-11-18 00:00:00.000;A-4438;5910
O;331;2019-11-18 00:00:00.000;A-4438;5910
O;332;2019-11-18 00:00:00.000;A-4438;5910
O;107;2019-11-18 00:00:00.000;A-4438;5910
O;404;2019-11-18 00:00:00.000;A-4438;5910
O;353;2019-11-18 00:00:00.000;A-4438;5910
O;446;2019-11-18 00:00:00.000;A-4438;5910
O;255;2019-10-31 00:00:00.000;A-3074;6949
O;123;2019-10-31 00:00:00.000;A-4004;5933
O;464;2019-11-18 00:00:00.000;A-4470;5102
O;207;2019-11-18 00:00:00.000;A-4470;5102
O;424;2019-11-18 00:00:00.000;A-4470;5102
O;191;2019-11-18 00:00:00.000;A-4470;5102
O;294;2019-11-18 00:00:00.000;A-4470;5405
O;268;2019-11-18 00:00:00.000;A-4470;5102
O;132;2019-11-18 00:00:00.000;A-2142;6108
O;180;2019-11-18 00:00:00.000;A-4392;6108
O;111;2019-11-18 00:00:00.000;A-4306;5102
O;499;2019-11-18 00:00:00.000;A-4306;5102
O;260;2019-11-18 00:00:00.000;A-938;5102
O;248;2019-11-18 00:00:00.000;A-4626;6108
O;284;2019-11-18 00:00:00.000;A-4476;5102
O;408;2019-11-18 00:00:00.000;A-4476;5102
O;260;2019-11-18 00:00:00.000;A-4476;5405
O;248;2019-11-18 00:00:00.000;A-4476;5102
O;222;2019-11-18 00:00:00.000;A-4476;5405
O;353;2019-11-18 00:00:00.000;A-4476;5102
O;370;2019-11-18 00:00:00.000;A-4476;5102
O;364;2019-11-18 00:00:00.000;A-4476;5405
O;195;2019-11-18 00:00:00.000;A-4476;5405
O;387;2019-11-18 00:00:00.000;A-4610;5102
O;229;2019-11-18 00:00:00.000;A-4534;5102
O;470;2019-11-18 00:00:00.000;A-4534;5102
O;147;2019-11-18 00:00:00.000;A-4534;5102
O;213;2019-11-18 00:00:00.000;A-134;5405
O;253;2019-11-18 00:00:00.000;A-134;5102
O;253;2019-11-18 00:00:00.000;A-134;5102
O;352;2019-11-18 00:00:00.000;A-134;5102
O;318;2019-11-18 00:00:00.000;A-134;5102
O;309;2019-11-18 00:00:00.000;A-134;5405
O;174;2019-11-18 00:00:00.000;A-134;5405
O;480;2019-11-18 00:00:00.000;A-134;5405
O;280;2019-11-18 00:00:00.000;A-134;5405
O;283;2019-11-18 00:00:00.000;A-134;5102
O;479;2019-11-19 00:00:00.000;A-2574;5102
O;264;2019-11-19 00:00:00.000;A-2574;5102
O;325;2019-11-19 00:00:00.000;A-2574;5102
C;189;2019-10-31 00:00:00.000;A-2866;5949
C;320;2019-10-31 00:00:00.000;A-2866;5949
C;218;2019-10-31 00:00:00.000;A-2866;5949
C;487;2019-10-31 00:00:00.000;A-2866;5949
O;360;2019-11-19 00:00:00.000;A-1896;5102
O;275;2019-11-19 00:00:00.000;A-1896;5102
O;261;2019-11-19 00:00:00.000;A-1896;5102
O;500;2019-11-19 00:00:00.000;A-1896;5102
O;297;2019-11-19 00:00:00.000;A-1896;5102
O;465;2019-11-19 00:00:00.000;A-1896;5102
C;174;2019-10-31 00:00:00.000;A-2866;5949
C;381;2019-10-31 00:00:00.000;A-2866;5949
C;491;2019-10-31 00:00:00.000;A-2866;5949
C;142;2019-10-31 00:00:00.000;A-2866;5949
C;137;2019-10-31 00:00:00.000;A-2866;5949
C;237;2019-10-31 00:00:00.000;A-2866;5949
C;332;2019-10-31 00:00:00.000;A-2866;5949
C;156;2019-10-31 00:00:00.000;A-2866;5949
O;256;2019-11-19 00:00:00.000;A-4664;5102
O;182;2019-11-19 00:00:00.000;A-4664;5102
O;241;2019-11-19 00:00:00.000;A-4664;5101
O;141;2019-11-19 00:00:00.000;A-374;5102
O;100;2019-11-19 00:00:00.000;A-374;5403
O;167;2019-11-19 00:00:00.000;A-374;5102
O;175;2019-11-19 00:00:00.000;A-4262;5405
O;499;2019-11-19 00:00:00.000;A-4262;5102
O;152;2019-11-19 00:00:00.000;A-4262;5405
O;454;2019-11-19 00:00:00.000;A-4262;5102
O;339;2019-11-19 00:00:00.000;A-4262;5405
O;361;2019-11-19 00:00:00.000;A-4420;5405
O;272;2019-10-31 00:00:00.000;A-2866;5949
O;148;2019-10-31 00:00:00.000;A-2866;5949
C;240;2019-10-31 00:00:00.000;A-4424;5949
C;288;2019-10-31 00:00:00.000;A-4424;5949
O;309;2019-10-31 00:00:00.000;A-4424;5949
O;296;2019-10-31 00:00:00.000;A-4424;5949
C;184;2019-10-31 00:00:00.000;A-602;5949
O;426;2019-11-19 00:00:00.000;A-1896;5102
O;132;2019-11-19 00:00:00.000;A-1896;5102
O;457;2019-11-19 00:00:00.000;A-1896;5102
O;160;2019-11-19 00:00:00.000;A-1896;5102
O;498;2019-11-19 00:00:00.000;A-1896;5102
O;265;2019-11-19 00:00:00.000;A-1896;5102
O;278;2019-11-19 00:00:00.000;A-1896;5102
O;218;2019-11-19 00:00:00.000;A-1896;5102
O;211;2019-11-19 00:00:00.000;A-1896;5102
O;154;2019-11-19 00:00:00.000;A-1896;5102
O;253;2019-11-19 00:00:00.000;A-1896;5102
O;195;2019-11-19 00:00:00.000;A-1896;5102
O;493;2019-11-19 00:00:00.000;A-3288;5102
O;261;2019-11-19 00:00:00.000;A-3288;5102
O;445;2019-11-19 00:00:00.000;A-374;5102
O;164;2019-11-19 00:00:00.000;A-374;5405
O;431;2019-11-19 00:00:00.000;A-374;5102
O;122;2019-11-19 00:00:00.000;A-4764;5910
O;173;2019-11-19 00:00:00.000;A-4764;5910
O;197;2019-11-19 00:00:00.000;A-4764;5910
O;383;2019-11-19 00:00:00.000;A-4764;5910
O;342;2019-11-19 00:00:00.000;A-4764;5910
O;211;2019-11-19 00:00:00.000;A-4764;5910
O;286;2019-11-19 00:00:00.000;A-4764;5910
O;350;2019-11-19 00:00:00.000;A-4764;5910
O;472;2019-11-21 00:00:00.000;A-368;6108
O;265;2019-11-21 00:00:00.000;A-368;6108
O;454;2019-11-21 00:00:00.000;A-368;6108
O;264;2019-11-21 00:00:00.000;A-368;6108
O;320;2019-11-21 00:00:00.000;A-368;6108
O;220;2019-11-21 00:00:00.000;A-368;6108
O;370;2019-11-21 00:00:00.000;A-368;6108
O;464;2019-11-21 00:00:00.000;A-368;6108
O;348;2019-11-21 00:00:00.000;A-368;6108
O;100;2019-11-21 00:00:00.000;A-368;6108
O;397;2019-11-21 00:00:00.000;A-368;6108
O;280;2019-11-21 00:00:00.000;A-368;6108
O;415;2019-11-21 00:00:00.000;A-368;6108
O;192;2019-11-21 00:00:00.000;A-368;6108
O;268;2019-11-21 00:00:00.000;A-4564;6108
O;287;2019-11-21 00:00:00.000;A-4564;6108
O;101;2019-11-21 00:00:00.000;A-4564;6108
O;191;2019-11-21 00:00:00.000;A-4564;6108
O;444;2019-11-21 00:00:00.000;A-136;5102
O;179;2019-11-21 00:00:00.000;A-136;5405
C;488;2019-11-21 00:00:00.000;A-1884;6922
C;328;2019-11-21 00:00:00.000;A-1884;6922
C;288;2019-11-21 00:00:00.000;A-1884;6922
C;263;2019-11-21 00:00:00.000;A-1884;6922
C;302;2019-11-21 00:00:00.000;A-1884;6922
C;235;2019-11-21 00:00:00.000;A-1884;6922
C;168;2019-11-21 00:00:00.000;A-1884;6922
C;232;2019-11-21 00:00:00.000;A-1884;6922
C;487;2019-11-21 00:00:00.000;A-1884;6922
C;198;2019-11-21 00:00:00.000;A-1884;6922
C;131;2019-11-21 00:00:00.000;A-1884;6922
C;446;2019-11-21 00:00:00.000;A-1884;6922
O;289;2019-11-21 00:00:00.000;A-1884;6922
O;463;2019-11-21 00:00:00.000;A-1884;6922
O;486;2019-11-21 00:00:00.000;A-1884;6922
O;394;2019-11-21 00:00:00.000;A-1884;6922
O;416;2019-11-21 00:00:00.000;A-1884;6922
O;438;2019-11-21 00:00:00.000;A-1884;6922
O;168;2019-11-21 00:00:00.000;A-1884;6922
O;452;2019-11-21 00:00:00.000;A-1884;6922
O;378;2019-11-21 00:00:00.000;A-1884;6922
O;167;2019-11-21 00:00:00.000;A-1884;6922
O;131;2019-11-21 00:00:00.000;A-1884;6922
O;435;2019-11-21 00:00:00.000;A-1884;6922
C;149;2019-11-21 00:00:00.000;A-1884;6922
C;212;2019-11-21 00:00:00.000;A-1884;6922
C;162;2019-11-21 00:00:00.000;A-1884;6922
C;216;2019-11-21 00:00:00.000;A-1884;6922
C;173;2019-11-21 00:00:00.000;A-1884;6922
C;128;2019-11-21 00:00:00.000;A-1884;6922
C;258;2019-11-21 00:00:00.000;A-1884;6922
C;398;2019-11-21 00:00:00.000;A-1884;6922
C;199;2019-11-21 00:00:00.000;A-1884;6922
C;239;2019-11-21 00:00:00.000;A-1884;6922
C;173;2019-11-21 00:00:00.000;A-1884;6922
C;417;2019-11-21 00:00:00.000;A-1884;6922
O;257;2019-11-21 00:00:00.000;A-704;6108
O;413;2019-11-21 00:00:00.000;A-704;6108
O;140;2019-11-21 00:00:00.000;A-704;6108
O;218;2019-11-21 00:00:00.000;A-704;6108
O;332;2019-11-21 00:00:00.000;A-704;6108
O;268;2019-11-21 00:00:00.000;A-704;6108
O;478;2019-11-21 00:00:00.000;A-704;6108
O;429;2019-11-21 00:00:00.000;A-4454;6117
O;337;2019-11-21 00:00:00.000;A-4454;6117
O;150;2019-11-21 00:00:00.000;A-4454;6117
O;304;2019-11-21 00:00:00.000;A-4454;6117
O;306;2019-11-21 00:00:00.000;A-4454;6117
O;263;2019-11-21 00:00:00.000;A-4454;6117
O;361;2019-11-21 00:00:00.000;A-4454;6117
O;255;2019-11-21 00:00:00.000;A-4608;5102
O;483;2019-11-21 00:00:00.000;A-4608;5102
O;296;2019-11-21 00:00:00.000;A-4608;5102
O;279;2019-11-21 00:00:00.000;A-4152;5102
O;153;2019-11-21 00:00:00.000;A-4152;5102
O;432;2019-11-21 00:00:00.000;A-4152;5101
O;450;2019-11-21 00:00:00.000;A-4152;5101
O;428;2019-11-21 00:00:00.000;A-4152;5101
O;372;2019-11-21 00:00:00.000;A-4152;5102
O;352;2019-11-21 00:00:00.000;A-4152;5102
O;388;2019-11-21 00:00:00.000;A-4152;5102
O;105;2019-11-21 00:00:00.000;A-4152;5102
O;476;2019-11-21 00:00:00.000;A-4152;5102
O;491;2019-11-21 00:00:00.000;A-122;5102
O;282;2019-11-21 00:00:00.000;A-122;5102
O;226;2019-11-21 00:00:00.000;A-122;5102
O;441;2019-11-21 00:00:00.000;A-122;5102
O;207;2019-11-21 00:00:00.000;A-122;5102
C;187;2019-11-21 00:00:00.000;A-4736;5102
C;342;2019-11-21 00:00:00.000;A-4736;5102
C;143;2019-11-21 00:00:00.000;A-4736;5102
C;243;2019-11-21 00:00:00.000;A-4736;5102
C;378;2019-11-21 00:00:00.000;A-4736;5102
C;404;2019-11-21 00:00:00.000;A-4736;5102
C;374;2019-11-21 00:00:00.000;A-4736;5102
C;216;2019-11-21 00:00:00.000;A-4736;5102
C;382;2019-11-21 00:00:00.000;A-4736;5102
C;249;2019-11-21 00:00:00.000;A-4736;5102
C;297;2019-11-21 00:00:00.000;A-4736;5102
C;421;2019-11-21 00:00:00.000;A-4736;5102
C;226;2019-11-21 00:00:00.000;A-4736;5102
C;186;2019-11-21 00:00:00.000;A-4736;5102
C;427;2019-11-21 00:00:00.000;A-4736;5102
C;282;2019-11-21 00:00:00.000;A-4736;5102
O;377;2019-11-21 00:00:00.000;A-3798;6108
O;122;2019-11-21 00:00:00.000;A-3798;6108
O;249;2019-11-21 00:00:00.000;A-3798;6108
O;314;2019-11-21 00:00:00.000;A-3798;6108
O;115;2019-11-21 00:00:00.000;A-36;5102
O;340;2019-11-21 00:00:00.000;A-4736;5102
O;222;2019-11-21 00:00:00.000;A-4736;5102
O;225;2019-11-21 00:00:00.000;A-4736;5102
O;499;2019-11-21 00:00:00.000;A-4736;5102
O;306;2019-11-21 00:00:00.000;A-136;5102
O;214;2019-11-21 00:00:00.000;A-38;5927
O;157;2019-11-21 00:00:00.000;A-74;5102
O;304;2019-11-21 00:00:00.000;A-74;5405
C;244;2019-11-21 00:00:00.000;A-4390;6117
C;136;2019-11-21 00:00:00.000;A-4390;6117
C;473;2019-11-21 00:00:00.000;A-4390;6117
C;395;2019-11-21 00:00:00.000;A-4390;6117
C;284;2019-11-21 00:00:00.000;A-4390;6117
C;210;2019-11-21 00:00:00.000;A-4390;6117
C;231;2019-11-21 00:00:00.000;A-4390;6117
C;469;2019-11-21 00:00:00.000;A-4390;6117
C;297;2019-11-21 00:00:00.000;A-4390;6117
C;439;2019-11-21 00:00:00.000;A-4390;6117
C;160;2019-11-21 00:00:00.000;A-4390;6117
C;276;2019-11-21 00:00:00.000;A-4390;6117
C;411;2019-11-21 00:00:00.000;A-4390;6117
C;325;2019-11-21 00:00:00.000;A-4390;6117
C;100;2019-11-21 00:00:00.000;A-4390;6117
C;500;2019-11-21 00:00:00.000;A-4390;6117
C;341;2019-11-21 00:00:00.000;A-4390;6117
C;451;2019-11-21 00:00:00.000;A-4390;6117
C;292;2019-11-21 00:00:00.000;A-4390;6117
C;266;2019-11-21 00:00:00.000;A-4390;6117
C;162;2019-11-21 00:00:00.000;A-4390;6117
C;135;2019-11-21 00:00:00.000;A-4390;6117
O;417;2019-11-21 00:00:00.000;A-4536;6108
O;324;2019-11-21 00:00:00.000;A-4536;6108
O;174;2019-11-21 00:00:00.000;A-4536;6108
O;396;2019-11-21 00:00:00.000;A-4536;6108
O;416;2019-11-21 00:00:00.000;A-4692;6108
O;490;2019-11-22 00:00:00.000;A-4390;6117
O;100;2019-11-22 00:00:00.000;A-4390;6117
O;367;2019-11-22 00:00:00.000;A-4390;6117
O;321;2019-11-22 00:00:00.000;A-4390;6117
O;353;2019-11-22 00:00:00.000;A-4390;6117
O;205;2019-11-22 00:00:00.000;A-4390;6117
O;436;2019-11-22 00:00:00.000;A-4390;6117
O;341;2019-11-22 00:00:00.000;A-4390;6117
O;212;2019-11-22 00:00:00.000;A-4390;6117
O;451;2019-11-22 00:00:00.000;A-4390;6117
O;466;2019-11-22 00:00:00.000;A-4390;6117
O;427;2019-11-22 00:00:00.000;A-370;5102
O;121;2019-11-22 00:00:00.000;A-370;5405
O;131;2019-11-22 00:00:00.000;A-370;5102
O;398;2019-11-22 00:00:00.000;A-370;5102
O;301;2019-11-22 00:00:00.000;A-370;5405
O;191;2019-11-22 00:00:00.000;A-4800;5102
O;325;2019-11-22 00:00:00.000;A-3602;5102
O;316;2019-11-22 00:00:00.000;A-3602;5102
O;417;2019-11-22 00:00:00.000;A-3602;5102
O;149;2019-11-22 00:00:00.000;A-3602;5102
O;214;2019-11-22 00:00:00.000;A-3602;5102
O;492;2019-11-22 00:00:00.000;A-4086;5102
O;423;2019-11-22 00:00:00.000;A-4086;5405
O;386;2019-11-22 00:00:00.000;A-4086;5405
O;191;2019-11-22 00:00:00.000;A-4086;5405
O;228;2019-11-22 00:00:00.000;A-4086;5102
O;326;2019-11-14 00:00:00.000;A-4306;5949
O;127;2019-10-31 00:00:00.000;A-4168;5949
O;148;2019-10-31 00:00:00.000;A-134;5949
O;239;2019-10-31 00:00:00.000;A-134;5949
O;329;2019-10-31 00:00:00.000;A-3178;5949
O;108;2019-10-31 00:00:00.000;A-4214;5949
O;431;2019-11-12 00:00:00.000;A-4462;6949
O;244;2019-10-31 00:00:00.000;A-3508;5933
O;209;2019-11-22 00:00:00.000;A-4706;6922
O;305;2019-11-22 00:00:00.000;A-4706;6922
O;474;2019-11-22 00:00:00.000;A-4706;6922
O;140;2019-11-22 00:00:00.000;A-4706;6922
O;269;2019-10-31 00:00:00.000;A-692;5949
O;145;2019-10-31 00:00:00.000;A-4306;5949
O;378;2019-10-31 00:00:00.000;A-176;6949
O;309;2019-10-31 00:00:00.000;A-4350;5949
O;262;2019-10-31 00:00:00.000;A-4350;5949
O;370;2019-10-31 00:00:00.000;A-4310;5949
O;211;2019-11-22 00:00:00.000;A-4424;5922
O;156;2019-11-22 00:00:00.000;A-4424;5922
O;346;2019-11-22 00:00:00.000;A-4424;5922
O;467;2019-11-22 00:00:00.000;A-4424;5922
O;405;2019-11-22 00:00:00.000;A-4424;5922
O;213;2019-11-22 00:00:00.000;A-4424;5922
O;223;2019-11-22 00:00:00.000;A-4424;5922
O;270;2019-11-22 00:00:00.000;A-4424;5922
O;497;2019-11-22 00:00:00.000;A-38;5927
O;435;2019-10-31 00:00:00.000;A-4310;5949
O;415;2019-10-31 00:00:00.000;A-4310;5949
O;434;2019-10-31 00:00:00.000;A-4310;5949
O;489;2019-11-22 00:00:00.000;A-4224;6922
O;497;2019-11-22 00:00:00.000;A-4224;6922
O;168;2019-11-22 00:00:00.000;A-4224;6922
O;381;2019-11-22 00:00:00.000;A-4224;6922
O;432;2019-11-22 00:00:00.000;A-4224;6922
O;175;2019-11-22 00:00:00.000;A-4224;6922
O;460;2019-11-22 00:00:00.000;A-4224;6922
O;121;2019-11-22 00:00:00.000;A-4224;6922
O;124;2019-10-31 00:00:00.000;A-2644;5949
O;421;2019-10-31 00:00:00.000;A-88;5949
O;199;2019-11-22 00:00:00.000;A-3600;5117
O;337;2019-11-22 00:00:00.000;A-3600;5117
O;236;2019-11-22 00:00:00.000;A-3600;5117
O;113;2019-11-22 00:00:00.000;A-3600;5117
O;130;2019-11-22 00:00:00.000;A-3600;5117
O;287;2019-11-22 00:00:00.000;A-3600;5117
O;252;2019-11-22 00:00:00.000;A-3600;5117
O;281;2019-11-22 00:00:00.000;A-3600;5117
O;431;2019-11-22 00:00:00.000;A-3600;5117
O;455;2019-11-22 00:00:00.000;A-3600;5117
O;320;2019-11-22 00:00:00.000;A-3600;5117
O;146;2019-11-22 00:00:00.000;A-3600;5117
O;193;2019-11-22 00:00:00.000;A-24;5101
O;482;2019-10-31 00:00:00.000;A-4382;5949
O;150;2019-10-31 00:00:00.000;A-134;5949
O;111;2019-10-31 00:00:00.000;A-134;5949
C;225;2019-10-31 00:00:00.000;A-4432;5949
C;282;2019-10-31 00:00:00.000;A-4432;5949
C;115;2019-10-31 00:00:00.000;A-4432;5949
C;237;2019-10-31 00:00:00.000;A-4432;5949
O;117;2019-11-22 00:00:00.000;A-636;6108
O;444;2019-11-22 00:00:00.000;A-636;6108
O;429;2019-11-22 00:00:00.000;A-636;6108
O;445;2019-11-22 00:00:00.000;A-636;6108
O;210;2019-11-22 00:00:00.000;A-636;6108
O;487;2019-11-22 00:00:00.000;A-636;6108
O;405;2019-11-22 00:00:00.000;A-636;6108
O;441;2019-11-22 00:00:00.000;A-636;6108
O;472;2019-11-22 00:00:00.000;A-636;6108
O;364;2019-11-22 00:00:00.000;A-636;6108
O;358;2019-11-22 00:00:00.000;A-636;6108
O;115;2019-11-22 00:00:00.000;A-636;6108
O;459;2019-11-22 00:00:00.000;A-636;6108
O;444;2019-11-22 00:00:00.000;A-636;6108
O;440;2019-11-22 00:00:00.000;A-636;6108
O;367;2019-11-22 00:00:00.000;A-636;6108
O;383;2019-11-22 00:00:00.000;A-636;6108
C;379;2019-11-22 00:00:00.000;A-36;5102
C;416;2019-11-22 00:00:00.000;A-36;5102
C;177;2019-11-22 00:00:00.000;A-36;5102
C;168;2019-11-22 00:00:00.000;A-36;5102
C;222;2019-11-22 00:00:00.000;A-36;5102
C;143;2019-11-22 00:00:00.000;A-36;5102
C;413;2019-11-22 00:00:00.000;A-36;5102
C;105;2019-11-22 00:00:00.000;A-36;5102
C;174;2019-11-22 00:00:00.000;A-36;5102
C;312;2019-11-22 00:00:00.000;A-36;5102
C;348;2019-11-22 00:00:00.000;A-36;5102
C;424;2019-11-22 00:00:00.000;A-36;5102
C;252;2019-11-22 00:00:00.000;A-36;5102
C;277;2019-11-22 00:00:00.000;A-36;5102
O;456;2019-11-22 00:00:00.000;A-36;5102
O;402;2019-11-22 00:00:00.000;A-36;5102
O;472;2019-11-22 00:00:00.000;A-36;5102
C;451;2019-11-22 00:00:00.000;A-36;5102
O;294;2019-11-22 00:00:00.000;A-36;5102
O;182;2019-11-22 00:00:00.000;A-36;5102
O;179;2019-11-22 00:00:00.000;A-36;5102
O;373;2019-11-22 00:00:00.000;A-38;5927
O;290;2019-11-22 00:00:00.000;A-38;5927
O;276;2019-11-22 00:00:00.000;A-38;5927
O;344;2019-11-22 00:00:00.000;A-38;5927
O;418;2019-11-25 00:00:00.000;A-4566;5117
O;364;2019-11-25 00:00:00.000;A-4566;5117
O;169;2019-11-25 00:00:00.000;A-4566;5117
O;194;2019-11-25 00:00:00.000;A-4566;5117
O;227;2019-11-25 00:00:00.000;A-4566;5117
O;353;2019-11-25 00:00:00.000;A-4566;5117
O;487;2019-11-25 00:00:00.000;A-50;5102
O;194;2019-11-25 00:00:00.000;A-50;5102
O;384;2019-11-25 00:00:00.000;A-384;5102
O;160;2019-11-25 00:00:00.000;A-384;5102
O;148;2019-11-25 00:00:00.000;A-384;5403
O;167;2019-11-25 00:00:00.000;A-384;5102
O;411;2019-11-25 00:00:00.000;A-4632;5102
O;464;2019-11-25 00:00:00.000;A-4632;5405
O;144;2019-11-25 00:00:00.000;A-4632;5405
O;270;2019-11-25 00:00:00.000;A-4632;5405
O;409;2019-11-25 00:00:00.000;A-4632;5405
O;222;2019-11-25 00:00:00.000;A-4632;5102
O;490;2019-11-25 00:00:00.000;A-4632;5102
O;280;2019-11-25 00:00:00.000;A-4594;5102
C;179;2019-11-25 00:00:00.000;A-4594;5102
C;192;2019-11-25 00:00:00.000;A-4594;5102
O;149;2019-11-25 00:00:00.000;A-4594;5102
O;429;2019-11-25 00:00:00.000;A-782;5102
O;138;2019-11-25 00:00:00.000;A-782;5102
O;109;2019-11-25 00:00:00.000;A-782;5102
O;205;2019-11-25 00:00:00.000;A-782;5102
O;321;2019-11-25 00:00:00.000;A-782;5102
O;248;2019-11-25 00:00:00.000;A-782;5102
O;385;2019-11-25 00:00:00.000;A-782;5102
O;223;2019-11-25 00:00:00.000;A-74;5102
O;239;2019-11-25 00:00:00.000;A-74;5102
O;135;2019-11-25 00:00:00.000;A-74;5102
O;411;2019-11-25 00:00:00.000;A-74;5405
O;450;2019-11-25 00:00:00.000;A-74;5405
O;335;2019-11-25 00:00:00.000;A-74;5102
O;445;2019-11-25 00:00:00.000;A-74;5102
O;307;2019-11-25 00:00:00.000;A-74;5405
O;314;2019-11-25 00:00:00.000;A-74;5102
O;247;2019-11-25 00:00:00.000;A-74;5405
O;280;2019-11-26 00:00:00.000;A-3908;6922
O;122;2019-11-26 00:00:00.000;A-3908;6922
O;483;2019-11-26 00:00:00.000;A-3908;6922
O;167;2019-11-26 00:00:00.000;A-3908;6922
O;383;2019-11-26 00:00:00.000;A-3908;6922
O;430;2019-11-26 00:00:00.000;A-3908;6922
O;387;2019-11-26 00:00:00.000;A-3908;6922
O;171;2019-11-26 00:00:00.000;A-3908;6922
O;273;2019-11-26 00:00:00.000;A-3908;6922
C;493;2019-10-31 00:00:00.000;A-4410;5933
C;319;2019-10-31 00:00:00.000;A-4410;5933
C;188;2019-10-31 00:00:00.000;A-4410;5933
C;105;2019-10-31 00:00:00.000;A-4410;5933
O;334;2019-10-31 00:00:00.000;A-4410;5933
O;289;2019-10-31 00:00:00.000;A-4410;5933
C;377;2019-10-31 00:00:00.000;A-934;6949
O;413;2019-11-14 00:00:00.000;A-4476;5949
O;263;2019-11-14 00:00:00.000;A-4476;5949
O;259;2019-11-14 00:00:00.000;A-4476;5949
O;127;2019-11-14 00:00:00.000;A-134;5949
O;149;2019-11-14 00:00:00.000;A-134;5949
O;441;2019-10-31 00:00:00.000;A-586;5949
O;381;2019-10-31 00:00:00.000;A-586;5949
O;377;2019-11-26 00:00:00.000;A-4236;5102
O;465;2019-11-26 00:00:00.000;A-4236;5101
O;437;2019-11-26 00:00:00.000;A-4236;5101
O;297;2019-11-26 00:00:00.000;A-4236;5101
O;460;2019-11-26 00:00:00.000;A-4236;5102
O;380;2019-11-26 00:00:00.000;A-4236;5102
O;390;2019-11-26 00:00:00.000;A-4236;5102
O;254;2019-11-26 00:00:00.000;A-6;5102
O;456;2019-11-26 00:00:00.000;A-6;5102
O;412;2019-11-26 00:00:00.000;A-6;5405
O;489;2019-11-26 00:00:00.000;A-6;5405
O;146;2019-11-26 00:00:00.000;A-6;5405
O;210;2019-11-26 00:00:00.000;A-6;5102
O;194;2019-11-26 00:00:00.000;A-6;5102
O;191;2019-11-26 00:00:00.000;A-6;5102
O;321;2019-11-26 00:00:00.000;A-6;5102
O;175;2019-11-26 00:00:00.000;A-6;5102
O;412;2019-11-26 00:00:00.000;A-6;5102
O;457;2019-11-26 00:00:00.000;A-6;5102
O;416;2019-11-26 00:00:00.000;A-6;5910
O;480;2019-11-26 00:00:00.000;A-6;5910
O;458;2019-11-26 00:00:00.000;A-6;5910
